t,x,y,vx,vy,psi,omega,ax_true,ay_true,ax_meas,ay_meas,omega_meas,Bx_true,By_true,Bz_true,f1_plus,f1_minus,f2_plus,f2_minus,f3_plus,f3_minus,f4_plus,f4_minus
1028.0,159.24738399439406,566.6952768777397,-1.4254255637310547,-4.7925110289139665,-1.859891551448873,0.015041100034952626,0.07208458188678435,-0.021440057032728888,0.07049383034581992,-0.019436369859540954,0.015559403999499453,20531.5213209411,-6002.471724732459,41526.088870723856,2871.987147483412,2868.1728525165877,2870.8373809935943,2869.3226190064056,2869.9785749795674,2870.1814250204325,2871.516896543426,2868.643103456574
1028.1000000000001,159.16387588300495,566.4137346558354,-1.4182219168914505,-4.794647702850413,-1.8583887818201485,0.015014362304256457,0.07198852229140296,-0.021293785676999022,0.06795928075989467,-0.019110203221083578,0.014772428013573279,20531.31217743212,-6003.046541929871,41513.94954667285,2871.98693834424,2868.1730616557597,2870.837583363574,2869.3224166364257,2869.978765514059,2870.181234485941,2871.5167127781265,2868.6432872218734
1028.2,159.08074154021625,566.1319011107989,-1.411027859272774,-4.796769786049366,-1.8568886789880217,0.014987764028354666,0.0718927986842155,-0.021148240035322452,0.06915425717894604,-0.017066764700947864,0.01594577263530665,20531.101701676016,-6003.70320900729,41501.799625168394,2871.986727687421,2868.173272312579,2870.837787208081,2869.322212791919,2869.978954917023,2870.1810450829767,2871.516530187475,2868.643469812525
1028.3,158.99798105719515,565.8497774788902,-1.4038433571546074,-4.798877350857477,-1.8553912290144776,0.01496130505449611,0.07179741346669877,-0.021003415613871645,0.06986782296337027,-0.022040117582363503,0.01530256413132973,20530.895117911496,-6004.360728494794,41489.64949482057,2871.9865170764124,2868.1734829235875,2870.8379911327465,2869.3220088672533,2869.9791442465876,2870.1808557534123,2871.516347544253,2868.6436524557466
1028.4,158.91559452469807,565.5673649976401,-1.3966683765794343,-4.800970469172141,-1.8538964179771225,0.014934985228848285,0.0717023690073193,-0.020859307929681492,0.07773652539232871,-0.02385891594898828,0.014929050680438288,20530.69188755435,-6005.030859403632,41477.51863445614,2871.986306627429,2868.173693372571,2870.8381950039247,2869.321804996075,2869.979333005943,2870.180666994057,2871.5161653627038,2868.643834637296
1028.5,158.83358203307245,565.2846649058492,-1.3895028833531435,-4.803049212443414,-1.852404231968708,0.01490880439673603,0.07160766764285564,-0.020715912511102275,0.07235152715975031,-0.016189474788788405,0.015750240697998307,20530.48750306334,-6005.791444123679,41465.37740265498,2871.9860945280993,2868.1739054719005,2870.8384004880927,2869.321599511907,2869.979520487992,2870.180479512008,2871.5159844958152,2868.6440155041846
1028.6000000000001,158.75194367225487,565.0016784435783,-1.3823468430508632,-4.805113651674361,-1.8509146570977753,0.014882762400907357,0.07151331167031483,-0.020573224895379383,0.07748423066859139,-0.016287424633893172,0.014880420202790524,20530.281998770806,-6006.580748411216,41453.22586484528,2871.9858817790923,2868.1741182209075,2870.8386065856953,2869.3213934143046,2869.9797076901746,2870.1802923098253,2871.5158039450375,2868.6441960549623
1028.7,158.67067953177184,564.7184068521441,-1.3752002210190806,-4.8071638574224895,-1.8494276794885265,0.014856859079978024,0.07141930333954938,-0.02043124062669932,0.07371826831996688,-0.014501090561720277,0.014584439647635426,20530.08528050159,-6007.370615538821,41441.08473390374,2871.985669331578,2868.174330668422,2870.8388126661757,2869.321187333824,2869.979894572647,2870.180105427353,2871.5156234295987,2868.644376570401
1028.8,158.58978970073963,564.4348513741149,-1.3680629823829533,-4.809199899799701,-1.8479432852817796,0.014831094273931589,0.07132564487989712,-0.02028995526381916,0.06988719553819658,-0.018356852970457676,0.01527404917613405,20529.887647259966,-6008.188383983725,41428.9335397622,2871.9854562548717,2868.174543745128,2870.839019346234,2869.3209806537657,2869.9800811812506,2870.1799188187492,2871.5154432176437,2868.644556782356
1028.9,158.5092742678633,564.1510132533026,-1.3609350920431011,-4.811221848475253,-1.8464614606337402,0.014805467822641694,0.07123233849328114,-0.020149364378068135,0.06941651290256677,-0.02781888692449259,0.014535713119290226,20529.689074819908,-6009.098477329826,41416.772225114604,2871.985241505079,2868.1747584949208,2870.83922766898,2869.3207723310197,2869.9802664747285,2870.1797335252713,2871.5152643512115,2868.6447356487884
1029.0,158.42913332143848,563.8668937347611,-1.353816514684297,-4.813229772675315,-1.8449821917172513,0.01477997955865007,0.07113938631962302,-0.020009463543564365,0.07375182316771055,-0.019246204719818024,0.014905334162769051,20529.490115999943,-6010.0092634264,41404.61170993502,2871.985026750761,2868.174973249239,2870.839435983746,2869.3205640162537,2869.9804517503107,2870.179548249689,2871.5150855151815,2868.6449144848184
1029.1000000000001,158.3493669493492,563.582494064777,-1.3467072147791765,-4.815223741183966,-1.8435054647220102,0.014754629318888268,0.07104679049342977,-0.019870248353273112,0.07486316647105369,-0.01971352826158737,0.014982349068611464,20529.29516087388,-6010.92074635817,41392.453519821225,2871.984812087585,2868.175187912415,2870.8396443369547,2869.320355663045,2869.980636912197,2870.179363087803,2871.514906663263,2868.645093336737
1029.2,158.26997523906937,563.2978154908677,-1.3396071565856111,-4.817203822345969,-1.8420312658534737,0.014729416938440432,0.07095455311395438,-0.019731714410538004,0.0755913361743204,-0.014012678682896629,0.0147892437938068,20529.09945770807,-6011.918039448574,41380.2853982937,2871.984595862905,2868.175404137095,2870.8398542274563,2869.3201457725436,2869.9808208582335,2870.1791791417663,2871.5147290514055,2868.6452709485943
1029.3,158.19095827766148,563.0128592617713,-1.3325163041563857,-4.819170084066074,-1.840559581334322,0.014704342244743485,0.07086267621740805,-0.019593857321389407,0.06964607686171784,-0.014670345187877135,0.014940298966859635,20528.90304119719,-6012.9508795278525,41368.10741174654,2871.9843788917724,2868.1756211082275,2870.8400648413212,2869.3199351586786,2869.9810044001993,2870.1789955998006,2871.5145518667064,2868.6454481332935
1029.4,158.1123161517773,562.727626627445,-1.3254346213421295,-4.821122593810247,-1.839090397404525,0.01467940506970411,0.07077116183554444,-0.01945667271091356,0.0715861673614748,-0.01660606748131236,0.014916114635151226,20528.71574619421,-6013.984544409323,41355.94406915383,2871.9841622918916,2868.1758377081082,2870.8402753791643,2869.3197246208356,2869.981187544218,2870.178812455782,2871.514374784726,2868.645625215274
1029.5,158.03404894765782,562.4421188390605,-1.3183620717892768,-4.8230614186082565,-1.8376237003203812,0.014654605245694174,0.07068001197652607,-0.019320156217812468,0.07339679422729091,-0.028963113160288823,0.01477853095365327,20528.52834986188,-6015.043474738559,41343.77214245668,2871.9839451425796,2868.1760548574202,2870.840486463159,2869.319513536841,2869.98137041992,2870.17862958008,2871.5141979743416,2868.645802025658
1029.6000000000001,157.95615675113226,562.1563371489925,-1.3112986189468243,-4.82498662505381,-1.8361594763553861,0.01462994259704864,0.07058922858409367,-0.01918430348324396,0.06880313750058493,-0.023021108522209434,0.014359914445154437,20528.340425842543,-6016.205817730952,41331.60256927797,2871.9837263492745,2868.1762736507253,2870.8406991740667,2869.319300825933,2869.981551592534,2870.178448407466,2871.5140228841246,2868.645977115875
1029.7,157.87863964761942,561.8702828108212,-1.304244226072458,-4.826898279304905,-1.8346977118009715,0.014605416951020134,0.07049881359059817,-0.019049110165383354,0.06521941016122035,-0.02074364715483426,0.014054024191086631,20528.156729132388,-6017.373941364713,41319.44544240592,2871.983507732252,2868.176492267748,2870.8409118455147,2869.319088154485,2869.9817324017677,2870.178267598232,2871.5138480204655,2868.6461519795344
1029.8,157.80149772212587,561.5839570793196,-1.2971988562287047,-4.828796447086886,-1.833238392965182,0.014581028135278729,0.07040876890508474,-0.018914571936132774,0.06665823574229471,-0.02050251752072406,0.014191550396920896,20527.97832631004,-6018.542891941252,41307.29412931041,2871.9832892816034,2868.1767107183964,2870.8411245219313,2869.3188754780685,2869.9819130178626,2870.1780869821373,2871.5136731786024,2868.6463268213975
1029.9,157.72473105924735,561.2973612104523,-1.290162472291441,-4.830681193692132,-1.8317815061739158,0.014556775971471536,0.0703190963823963,-0.018780684472723408,0.06919787120389442,-0.01800443316564364,0.014202050044191134,20527.799583313026,-6019.798445116248,41295.13336431611,2871.983069270988,2868.176930729012,2870.8413387473056,2869.3186612526943,2869.9820923909224,2870.1779076090775,2871.513499590784,2868.646500409216
1030.0,157.64833974316815,561.0104964613705,-1.2831350369522254,-4.832552583981431,-1.8303270377708878,0.014532660283769205,0.07022979786459715,-0.018647443468950975,0.07331018849109056,-0.011761970282738943,0.014913434319110104,20527.620534972448,-6021.090482065483,41282.96321396113,2871.9828485131247,2868.177151486875,2870.841553710044,2869.318446289956,2869.982271330387,2870.177728669613,2871.513326446444,2868.646673553556
1030.1000000000001,157.57232385766025,560.7233640904013,-1.2761165127185217,-4.834410682385922,-1.828874974117162,0.014508680895247705,0.07014087516369116,-0.018514844630472815,0.07599726396809556,-0.014889971958304847,0.015477671468617572,20527.4514315337,-6022.38346887134,41270.81313801475,2871.9826282256963,2868.1773717743035,2870.8417685242275,2869.3182314757723,2869.982449768673,2870.1775502313267,2871.5131534814027,2868.646846518597
1030.2,157.49668348608475,560.4359653570493,-1.2691068619194872,-4.8362555529075255,-1.8274253015918382,0.014484837627425362,0.07005233005955902,-0.018382883674177286,0.06374440182461588,-0.022657795364177398,0.01449788852808363,20527.282381496116,-6023.704573237774,41258.65492206609,2871.9824073523714,2868.1775926476284,2870.8419839260355,2869.3180160739644,2869.982627882796,2870.177372117204,2871.512980838797,2868.647019161203
1030.3,157.42141871139063,560.1483015219861,-1.2621060467066099,-4.8380872591207575,-1.8259780065916769,0.014461130299538993,0.06996416429658092,-0.018251556327446572,0.06718549298255823,-0.022106279517805763,0.015156491623943542,20527.109265229592,-6025.121500387468,41246.48751717712,2871.9821847138237,2868.177815286176,2870.842200961458,2869.317799038542,2869.9828046607163,2870.1771953392836,2871.512809664002,2868.647190335998
1030.4,157.3465296161146,559.8603738470443,-1.255114029060171,-4.839905864173015,-1.8245330755319304,0.014437558730877598,0.06987637959514514,-0.01812085833105659,0.06821170971130018,-0.022395741097707863,0.014065750388656246,20526.941292129777,-6026.539498647617,41234.32698719933,2871.9819622524324,2868.1780377475675,2870.8424179861886,2869.3175820138113,2869.982981226813,2870.177018773187,2871.5126385345657,2868.647361465434
1030.5,157.27201628238208,559.5721835952177,-1.2481307707875808,-4.841711430786969,-1.8230904948455013,0.01441412274126308,0.06978897765411829,-0.017990785439803147,0.07348576488585128,-0.01853429596793489,0.014349656340707964,20526.778887903492,-6027.95857087367,41222.17439965063,2871.9817399923163,2868.1782600076835,2870.842634989888,2869.3173650101116,2869.983157556874,2870.1768424431257,2871.512467460921,2868.647532539079
1030.6000000000001,157.1978787919058,559.2837320306476,-1.2411562335293473,-4.8435040212609755,-1.8216502509836778,0.01439082214670484,0.06970196012997976,-0.017861333417106273,0.0672453470151188,-0.01411415651167651,0.014312217574871574,20526.61656966193,-6029.470635241887,41210.012822847064,2871.9815160832136,2868.1784839167863,2870.842853645357,2869.317146354643,2869.9833325261143,2870.1766674738856,2871.5122977453148,2868.647702254685
1030.7,157.12411722598677,558.9950204186251,-1.2341903787615849,-4.84528369747039,-1.8202123304161604,0.014367656764653347,0.06961532866245013,-0.017732498041591604,0.06761634167171499,-0.013248172504069636,0.014709907883058834,20526.454560268758,-6031.014568696628,41197.84293620453,2871.981291528888,2868.178708471112,2870.843072956045,2869.316927043955,2869.9835071090943,2870.1764928909056,2871.5121284059724,2868.6478715940275
1030.8,157.05073166551375,558.7060500255809,-1.2272331677968573,-4.847050520869294,-1.8187767196307472,0.014344626411444406,0.06952908486225318,-0.017604275103901834,0.06296091541537437,-0.01935431815793487,0.014019296557176231,20526.303467103935,-6032.559695191958,41185.69908289982,2871.981067553215,2868.178932446785,2870.843292041398,2869.316707958602,2869.9836810748075,2870.1763189251924,2871.5119593305794,2868.6480406694204
1030.9,156.97772219096254,558.4168221190789,-1.2202845617891342,-4.8488045524911705,-1.8173434051338715,0.014321730903138485,0.06944323031535471,-0.01747666040774032,0.07169189735125475,-0.01761686697631045,0.014746137863564514,20526.152652512974,-6034.144513325009,41173.55281470345,2871.980842900635,2868.179157099365,2870.8435118126745,2869.3164881873254,2869.983854432758,2870.1761455672417,2871.5117908539323,2868.6482091460675
1031.0,156.90508888239737,558.1273379678156,-1.2133445217337864,-4.850545852950842,-1.8159123734501195,0.014298970053646665,0.06935776657406412,-0.017349649767619546,0.06860698609003413,-0.00956185884748157,0.014506854943812148,20526.00215124985,-6035.82528015686,41161.412305976424,2871.9806167935817,2868.179383206418,2870.8437330485654,2869.3162669514345,2869.9840261396816,2870.175973860318,2871.5116240181715,2868.6483759818284
1031.1000000000001,156.8328318194695,557.8375988416096,-1.2064130084743214,-4.852274482444694,-1.8144836111231422,0.01427634367448083,0.06927269515596635,-0.017223239008612445,0.06623027221043926,-0.024130345257971277,0.014381361725068282,20525.858217170025,-6037.507225485388,41149.28446149465,2871.980390978681,2868.179609021319,2870.8439542048586,2869.3160457951412,2869.9841975163085,2870.1758024836913,2871.5114573001515,2868.6485426998483
1031.2,156.7609510814176,557.5476060113986,-1.199489982702593,-4.853990500752564,-1.8130571047152233,0.014253851582634036,0.06918801758231341,-0.017097423975842574,0.06798083925879524,-0.014129811664569582,0.013953379770779666,20525.71961411595,-6039.190351797515,41137.16475630572,2871.9801653626605,2868.1798346373394,2870.844175334817,2869.315824665183,2869.984368655832,2870.175631344168,2871.51129064669,2868.6487093533096
1031.3,156.6894467470678,557.2573607492335,-1.1925754049578587,-4.855693967239863,-1.8116328408066154,0.014231493591274624,0.06910373533304703,-0.016972200523222014,0.07434618316339936,-0.014507027727597472,0.013328790248983221,20525.581517903993,-6040.978057865868,41125.03654447639,2871.9799379247506,2868.180062075249,2870.8443983030697,2869.31560169693,2869.9845382323897,2870.17546176761,2871.51112553979,2868.6488744602098
1031.4,156.61831889483312,556.9668643282704,-1.1856692356359837,-4.857384940857209,-1.8102108059969684,0.014209269508886901,0.06901984984279186,-0.01684756451252767,0.06434541486657123,-0.01822746908506781,0.01397437104389752,20525.44524550358,-6042.78734335785,41112.90451755919,2871.979710105393,2868.1802898946066,2870.8446217118,2869.3153782882,2869.9847074919494,2870.1752925080505,2871.5109606908572,2868.6490393091426
1031.5,156.54756760271425,556.6761180227703,-1.1787714349893004,-4.859063480142368,-1.808790986904838,0.01418717914861145,0.06893636254633795,-0.016723511824574544,0.0650212123089031,-0.016809325005218374,0.014613426973874032,20525.319563125595,-6044.597923879337,41100.8000508993,2871.979482882469,2868.180517117531,2870.844844866856,2869.315155133144,2869.984876113161,2870.1751238868387,2871.510796137514,2868.649203862486
1031.6000000000001,156.47719294829847,556.3851231080878,-1.171881963126716,-4.860729643222124,-1.807373370167246,0.014165222322526372,0.06885327485104953,-0.01660003835233237,0.0746783807321464,-0.014645300572040146,0.013202112526170134,20525.193441583906,-6046.458792485282,41088.68728305611,2871.97925470428,2868.18074529572,2870.8450689629626,2869.3149310370372,2869.9850440620003,2870.1749559379996,2871.510632270757,2868.649367729243
1031.7,156.40719500876048,556.0938808606703,-1.1650007800190905,-4.862383487812835,-1.8059579424403327,0.014143398841461874,0.06877058813614223,-0.016477140000690227,0.06912307009553074,-0.017847317390158643,0.013284802093050021,20525.06569267607,-6048.396174629306,41076.56628181538,2871.979025128285,2868.180974871715,2870.845294404204,2869.3147055957957,2869.9852109321887,2870.174789067811,2871.510469535322,2868.649530464678
1031.8,156.3375738608613,555.8023925580475,-1.1581278454994877,-4.864025071222262,-1.8045446903989537,0.01412170851532446,0.06868830375439838,-0.01635481268688732,0.07180380058216755,-0.019320764266369327,0.013972027578558444,20524.946480816652,-6050.334963990463,41064.46633359381,2871.978796008376,2868.181203991624,2870.8455196656714,2869.3144803343284,2869.9853773007444,2870.1746226992555,2871.510307025208,2868.649692974792
1031.9,156.26832958094923,555.51065947883,-1.1512631192682108,-4.865654450350212,-1.8031336007372678,0.014100151153220164,0.06860642303291198,-0.01623305234067729,0.07047525341008741,-0.019549325866086844,0.01364330065305419,20524.831849498514,-6052.275162177102,41052.37217903817,2871.978567033555,2868.181432966445,2870.8457449303055,2869.3142550696944,2869.985543478614,2870.1744565213858,2871.510144557525,2868.6498554424747
1032.0,156.19946224495902,555.218682902702,-1.1444065608929053,-4.867271681690397,-1.8017246601683097,0.01407872656615794,0.06852494728642022,-0.016111854907432388,0.06836058146003277,-0.007449605230820281,0.015859030493823745,20524.71816291836,-6054.33679498783,41040.269999811906,2871.9783359789667,2868.181664021033,2870.8459723052847,2869.314027694715,2869.9857078058667,2870.174292194133,2871.509983909881,2868.6500160901187
1032.1000000000001,156.13097192841212,554.926464110415,-1.1375581298109267,-4.868876821331699,-1.8003178554240362,0.014057434561753901,0.06844387779169625,-0.01599121634197065,0.06682369389711551,-0.01803933184333186,0.014196559318947956,20524.60836938808,-6056.404493113223,41028.17135292014,2871.9781049463886,2868.1818950536112,2870.8461997842574,2869.3138002157425,2869.985871914798,2870.174128085202,2871.509823354556,2868.650176645444
1032.2,156.06285870641688,554.634004383785,-1.130717785334566,-4.870469924958791,-1.798913173255959,0.014036274949004168,0.06836321581088711,-0.015871132614093675,0.07223137636992388,-0.014934506333746524,0.013819537067008149,20524.508316503125,-6058.473709850296,41016.09900181564,2871.977874472417,2868.1821255275827,2870.846427019892,2869.313572980108,2869.9860354159705,2870.1739645840294,2871.50966309172,2868.6503369082798
1032.3,155.99512265366735,554.3413050056822,-1.1238854866487493,-4.872051047854518,-1.7975106004342354,0.014015247539507225,0.06828296259769662,-0.015751599709910025,0.07368980655370062,-0.012098838831701845,0.014648062760317916,20524.409404234393,-6060.612796431087,41004.02029103464,2871.9776427832717,2868.182357216728,2870.8466555076175,2869.3133444923824,2869.986197870892,2870.173802129108,2871.5095038382187,2868.650496161781
1032.4,155.92776384444454,554.0483672600291,-1.1170611928150267,-4.873620244900773,-1.7961101237480575,0.013994352138718691,0.06820311935491041,-0.01563261362190982,0.07324644103433843,-0.016616431345694717,0.01396319813206905,20524.311666749418,-6062.818808762677,40991.95251016261,2871.9774102069505,2868.1825897930494,2870.8468849205424,2869.3131150794575,2869.986359046853,2870.173640953147,2871.5093458256542,2868.6506541743456
1032.5,155.860782352616,553.7551924317954,-1.1102448627777672,-4.8751775705788996,-1.7947117300064916,0.013973588554295757,0.06812368727517448,-0.015514170358406076,0.06260922587483114,-0.015347686725479688,0.013930737891902719,20524.22496682775,-6065.0263139646995,40979.91732739269,2871.977178312631,2868.1828216873687,2870.8471140087095,2869.3128859912904,2869.9865194924932,2870.1734805075066,2871.5091881861654,2868.6508118138345
1032.6000000000001,155.7941782516346,553.4617818069876,-1.1034364553599918,-4.8767230789724545,-1.7933154060371983,0.013952956597184096,0.06804466754649074,-0.015396265944693788,0.07411472543277153,-0.013057645509901405,0.014964565170354247,20524.14153852369,-6067.251615293208,40967.88249554529,2871.976946188939,2868.1830538110607,2870.8473434321395,2869.3126565678604,2869.9866795915127,2870.173320408487,2871.509030787408,2868.650969212592
1032.7,155.72795161454042,553.1681366726499,-1.096635929268469,-4.878256823767838,-1.7919211386870548,0.013932456073219024,0.06796606131141747,-0.015278896413648546,0.0663010529830262,-0.019223223682409547,0.012787277279399139,20524.059480800497,-6069.587365581901,40955.84012112186,2871.9767121779555,2868.1832878220443,2870.847574787222,2869.3124252127777,2869.986838003005,2870.173161996995,2871.5088750318173,2868.6511249681826
1032.8,155.6621025139587,552.8742583168522,-1.0898432430977083,-4.879778858255184,-1.7905289148225545,0.013912086790762723,0.06788786970444272,-0.015162057814182006,0.0643756968925984,-0.022309180198534333,0.01338341694714579,20523.98392207797,-6071.924714057604,40943.81201557341,2871.976478477197,2868.183521522803,2870.8478060424277,2869.312193957572,2869.986996052544,2870.173003947456,2871.5087194278312,2868.6512805721686
1032.9,155.59663102210106,552.5801480286889,-1.0830583553275805,-4.881289235330675,-1.7891387213289023,0.01389184855933534,0.06781009384547065,-0.01504574620968313,0.067022431769605,-0.018444299623309388,0.014188888009793841,20523.91668394812,-6074.263661525038,40931.805595747435,2871.976245236158,2868.183754763842,2870.84803710722,2869.31196289278,2869.98715359061,2870.17284640939,2871.5085640660113,2868.6514359339885
1033.0,155.5315372107654,552.2858070982728,-1.0762812243286142,-4.882788007497121,-1.7877505451106874,0.013871741183320019,0.06773273480925601,-0.014929957671179217,0.07159889705626343,-0.0068896401363574885,0.013348313742873956,20523.85101218424,-6076.695512828883,40919.79184671772,2871.9760103983836,2868.1839896016163,2870.8482698194457,2869.311730180554,2869.9873097184623,2870.1726902815376,2871.508410063708,2868.6515899362917
1033.1000000000001,155.46682115133467,551.9912368167254,-1.0695118083657293,-4.884275226864911,-1.7863643730922383,0.013851764470514949,0.0676557936672928,-0.014814688286590716,0.07016987228081495,-0.017490155769078204,0.013321504732203065,20523.78581788289,-6079.163229889309,40907.77242558543,2871.9757748961233,2868.1842251038765,2870.84850321161,2869.31149678839,2869.98746534996,2870.17253465004,2871.508256542306,2868.651743457694
1033.2,155.40248291477815,551.6964384761776,-1.0627500655951556,-4.885750945154439,-1.7849801922165844,0.0138319182310509,0.06757927148267506,-0.014699934159465577,0.06639128986390856,-0.014092193806715812,0.014291622031451628,20523.732599684445,-6081.632648734012,40895.797650535365,2871.975540282647,2868.1844597173526,2870.8487361026127,2869.311263897387,2869.987620037594,2870.172379962406,2871.5081035771464,2868.6518964228535
1033.3,155.33852257165069,551.4014133697591,-1.0559959540691943,-4.887215213696804,-1.783597989446028,0.01381220227247515,0.06750316928623934,-0.01458569140364574,0.071399741720512,-0.02075297041888287,0.013442621943653105,20523.681159396074,-6084.145751126198,40883.8157622543,2871.975304875892,2868.1846951241077,2870.8489698444378,2869.311030155562,2869.987774104633,2870.172225895367,2871.5079511750364,2868.6520488249635
1033.4,155.27494019209223,551.1061627915929,-1.0492494317379077,-4.888668083435168,-1.7822177517620894,0.0137926164017943,0.06742748808668986,-0.014471956145483134,0.06807807790439335,-0.008228700725711382,0.01399976821100423,20523.63153026672,-6086.7443047245615,40871.82682947995,2871.975068001578,2868.1849319984217,2870.849205112443,2869.3107948875568,2869.9879268734962,2870.1720731265036,2871.5078000124827,2868.652199987517
1033.5,155.21173584582925,550.8106880367943,-1.0425104564518564,-4.8901096049259,-1.7808394661656692,0.013773160424931374,0.06735222886807946,-0.01435872452327569,0.06468693605082926,-0.01575928394653387,0.013636951684298472,20523.59157421779,-6089.344660775532,40859.86681363832,2871.9748317226013,2868.1851682773986,2870.849440098192,2869.3105599018077,2869.988078988683,2870.171921011317,2871.5076491905234,2868.6523508094765
1033.6000000000001,155.14890960217252,550.5149904014584,-1.0357789859642919,-4.891539828339823,-1.7794631196771031,0.013753834151135624,0.0672773926115311,-0.014245992691805931,0.06398382309275494,-0.016362256644571308,0.013950646583205899,20523.557966277804,-6091.946819121222,40847.92003644942,2871.974595731433,2868.185404268567,2870.849675001597,2869.310324998403,2869.9882307577277,2870.171769242272,2871.507498509242,2868.652501490758
1033.7,155.08646153001905,550.219071182661,-1.0290549779295501,-4.8929588034642615,-1.7780886993354421,0.013734637389766213,0.0672029802796359,-0.014133756818912602,0.06911127074431621,-0.014754444445064234,0.013684245090389024,20523.52636474716,-6094.670244629015,40835.966433527225,2871.974357699791,2868.1856423002087,2870.8499120104157,2869.310087989584,2869.988380642282,2870.1716193577176,2871.5073496475106,2868.652650352489
1033.8,155.02439169785083,549.9229316784487,-1.0223383899083647,-4.894366579703606,-1.77671619219915,0.013715569946798345,0.06712899279949558,-0.014022013081862461,0.06674514483883312,-0.002332110329042089,0.014181003920486584,20523.500014191086,-6097.401945598176,40824.02132946565,2871.9741197567414,2868.1858802432585,2870.8501491005964,2869.3098508994035,2869.988530170399,2870.171469829601,2871.507200972263,2868.652799027737
1033.9,154.96270017373473,549.6265731878326,-1.015629179369651,-4.895763206080634,-1.7753455853460824,0.013696631631756606,0.06705543109683076,-0.013910757674469032,0.06065699029134868,-0.011856901440647721,0.014225150051106698,20523.484929171536,-6100.140026659938,40812.12451711667,2871.9738826742646,2868.1861173257353,2870.8503856948278,2869.309614305172,2869.988678631443,2870.171321368557,2871.5070529994646,2868.6529470005353
1034.0,154.9013870253233,549.3299970107877,-1.0089273036889985,-4.8971487312385,-1.7739768658727986,0.01367782225425107,0.06698229607912887,-0.01379998680345551,0.07092303934180351,-0.014529344951648504,0.013295529688724595,20523.472045129165,-6102.954988176498,40800.22863174764,2871.973644398242,2868.186355601758,2870.8506235538425,2869.3093764461573,2869.9888257977004,2870.1711742022994,2871.5069062502153,2868.6530937497846
1034.1000000000001,154.84045231985385,549.0332044482411,-1.0022327201538253,-4.898523203441325,-1.7726100208952322,0.013659141620474546,0.0669095886186466,-0.013689696684906494,0.0646754920517394,-0.027099704468195485,0.012771077314828396,20523.461394535843,-6105.825542820821,40788.32618027163,2871.9734051524324,2868.1865948475674,2870.850862454932,2869.3091375450676,2869.988972134403,2870.171027865597,2871.506760258232,2868.6532397417677
1034.2,154.779896124149,548.7361968020717,-0.9955453859652692,-4.899886670575481,-1.7712450375487037,0.013640589540423464,0.06683730958790823,-0.013579883551497751,0.07424337658636306,-0.007286152371084997,0.013567000105038179,20523.46412103834,-6108.697960695281,40776.471635340364,2871.9731668682307,2868.186833131769,2870.8511008273804,2869.3088991726195,2869.9891174491922,2870.1708825508076,2871.5066148551964,2868.6533851448035
1034.3,154.71971850461568,548.4389753750988,-0.9888652582362436,-4.901239180151625,-1.7698819029871475,0.01362216582456055,0.06676545984349025,-0.013470543649090061,0.06023916777659525,-0.016702966044123198,0.013302473615474774,20523.470635839112,-6111.598090811458,40764.61752471472,2871.9729282038934,2868.1870717961065,2870.851339702577,2869.3086602974226,2869.9892622471752,2870.1707377528246,2871.5064698463534,2868.6535301536464
1034.4,154.65991952724625,548.1415414710817,-0.9821922939965712,-4.902580779305299,-1.7685206043837916,0.013603870281179153,0.06669404021326819,-0.013361673234055793,0.06585343757781188,-0.017327953098269087,0.013211373438012606,20523.479577272883,-6114.600227372284,40752.757067807135,2871.9726878253405,2868.1873121746594,2870.851580370531,2869.308419629469,2869.989405457807,2870.1705945421927,2871.5063263463207,2868.653673653679
1034.5,154.6004992576175,547.8438963947108,-0.97552645019359,-4.903911514798436,-1.7671611289309117,0.013585702720733117,0.06662305151773851,-0.01325326857751552,0.06336696355039959,-0.01680366968138306,0.012630095621724019,20523.49759548524,-6117.604320772807,40740.92382527121,2871.9724480024242,2868.1875519975756,2870.851820776629,2869.3081792233706,2869.9895480494674,2870.1704519505324,2871.506183171479,2868.653816828521
1034.6000000000001,154.54145776089103,547.5460414516026,-0.9688676836930235,-4.905231433020802,-1.765803463839645,0.013567662953375415,0.06655249455811196,-0.013145325962882204,0.0620151191498995,-0.006330471380292131,0.013343263838359553,20523.52418074115,-6120.610370034774,40729.11476403347,2871.972208677827,2868.187791322173,2870.852060961692,2869.3079390383077,2869.9896900795047,2870.170309920495,2871.5060402809763,2868.6539597190235
1034.7,154.48279510181334,547.247977948296,-0.9622159512819676,-4.906540579991012,-1.7644475963402366,0.013549750789699777,0.06648237012007507,-0.013037841686514007,0.06421796451017474,-0.013233972462199496,0.013573175625424691,20523.552719936924,-6123.724862907329,40717.29957858983,2871.9719675307842,2868.1880324692156,2870.8523030324413,2869.3076969675585,2869.9898304220733,2870.1701695779266,2871.505899014701,2868.654100985299
1034.8,154.42451134471492,546.949707192242,-0.9555712096690084,-4.907839001358105,-1.763093513681705,0.013531966040440935,0.06641267897244563,-0.012930812057381225,0.07464883280321233,-0.020010990712761394,0.01320592241606143,20523.58446858234,-6126.860857633437,40705.48954581382,2871.9717261711,2868.1882738289,2870.8525454197106,2869.3074545802892,2869.989970281349,2870.1700297186508,2871.5057581278397,2868.65424187216
